champion_id,champion_kr,champion_en,title_kr,tags,slot,skill_kr,skill_en,cooldown,desc_kr
Braum,브라움,Braum,프렐요드의 심장,Tank|Support,P,뇌진탕 펀치,Concussive Blows,-,브라움의 기본 공격은 뇌진탕 펀치를 적용시킵니다. 첫 번째 중첩이 적용된 후에는 아군의 기본 공격 역시 뇌진탕 펀치 중첩을 적용합니다. 중첩이 4번 쌓이면 대상은 기절하며 마법 피해를 입습니다. 다음 몇 초 동안은 중첩이 새로 쌓이지 않는 대신 브라움의 공격으로부터 추가 마법 피해를 입습니다.
Braum,브라움,Braum,프렐요드의 심장,Tank|Support,Q,동상,Winter's Bite,8/7.5/7/6.5/6,브라움이 방패에서 빙결을 뿜어내 둔화를 적용하고 마법 피해를 입힙니다. 뇌진탕 펀치 중첩이 1회 쌓입니다.
Braum,브라움,Braum,프렐요드의 심장,Tank|Support,W,내가 지킨다,Stand Behind Me,12/11/10/9/8,브라움이 대상 아군 챔피언이나 미니언에게 도약합니다. 대상에게 다다르면 브라움과 아군은 몇 초 동안 방어력과 마법 저항력이 오릅니다.
Braum,브라움,Braum,프렐요드의 심장,Tank|Support,E,불굴,Unbreakable,16/14/12/10/8,"브라움이 몇 초 동안 한 방향으로 방패를 들어 올려, 날아오는 투사체를 대신 맞고 파괴합니다. 첫 번째 공격은 아무 피해도 주지 않고, 이후 해당 방향에서 오는 공격은 피해량이 줄어듭니다."
Braum,브라움,Braum,프렐요드의 심장,Tank|Support,R,빙하 균열,Glacial Fissure,130/115/100,브라움이 지면을 내리쳐 부근과 전방 직선상의 적들을 띄워올립니다. 이 직선을 따라 균열이 가며 적들을 둔화시킵니다.
Briar,브라이어,Briar,억눌린 허기,Fighter|Assassin,P,진홍빛 저주,Crimson Curse,-,"브라이어는 기본 공격과 스킬로 중첩 가능한 출혈 효과를 적용하며, 출혈 피해의 일정 비율만큼 체력을 회복합니다. 늘 허기진 브라이어는 잃은 체력에 비례해 체력 회복량이 증가하는 대신 기본 체력 재생이 없습니다."
Briar,브라이어,Briar,억눌린 허기,Fighter|Assassin,Q,짜릿한 돌격,Head Rush,13/12/11/10/9,브라이어가 대상에게 도약 후 (고통의) 뒤꿈치로 적을 가격해 기절시키고 방어구를 깨부숩니다.
Briar,브라이어,Briar,억눌린 허기,Fighter|Assassin,W,핏빛 광분 / 식욕 폭발,Blood Frenzy / Snack Attack,14/13/12/11/10,브라이어가 앞으로 도약해 족쇄를 깨부수고 핏빛 광분 상태에 들어가 가장 가까운 적을 가차 없이 추격합니다. (챔피언 우선) 핏빛 광분 상태에서 공격 속도와 이동 속도가 상승하며 기본 공격으로 대상 주변에 피해를 입힙니다. 이 스킬을 핏빛 광분 상태에서 재사용하면 다음 기본 공격 시 적을 베어 먹어 대상이 잃은 체력에 비례해 추가 피해를 입히고 피해량에 비례해 체력을 회복합니다.
Briar,브라이어,Briar,억눌린 허기,Fighter|Assassin,E,오싹한 비명,Chilling Scream,16,"브라이어가 마음을 다잡아 핏빛 광분 상태에서 벗어나고, 힘을 모아 강력한 비명을 내질러 적에게 피해를 입히고 둔화시킵니다. 충전 중에는 받는 피해가 감소하고 최대 체력의 일정 비율만큼 회복합니다. 완전히 충전된 비명은 적을 뒤로 밀치고, 벽에 부딪히는 적에게 추가 피해를 입히며 기절시킵니다."
Briar,브라이어,Briar,억눌린 허기,Fighter|Assassin,R,불가항력적 죽음,Certain Death,120/100/80,"브라이어가 족쇄의 혈석을 발로 찬 다음, 혈석이 첫 번째로 적중한 챔피언을 먹잇감으로 지정하고 대상을 향해 날아갑니다. 착지 시 다른 주변 적을 공포에 빠트리고 피의 갈증에 완전히 사로잡힙니다. 이후 먹잇감을 죽을 때까지 쫓으며, 핏빛 광분 효과와 방어력, 마법 저항력, 생명력 흡수, 이동 속도를 추가로 얻습니다."
Caitlyn,케이틀린,Caitlyn,필트오버의 보안관,Marksman,P,헤드샷,Headshot,-,케이틀린은 덫 또는 투망에 걸린 대상을 공격할 때나 일정 횟수 이상의 기본 공격을 했을 때 헤드샷을 발사하여 치명타 확률에 비례한 추가 피해를 입힙니다. 덫에 걸리거나 투망에 맞은 대상에게는 케이틀린의 헤드샷 공격 사거리가 두 배가 됩니다.
Caitlyn,케이틀린,Caitlyn,필트오버의 보안관,Marksman,Q,필트오버 피스메이커,Piltover Peacemaker,10/9/8/7/6,케이틀린이 소총을 1초 동안 조준한 후 관통하는 탄환을 발사하여 물리 피해를 입힙니다. (다음 명중하는 대상에게는 더 낮은 피해가 들어갑니다.)
Caitlyn,케이틀린,Caitlyn,필트오버의 보안관,Marksman,W,요들잡이 덫,Yordle Snap Trap,0.5,"케이틀린이 함정을 설치합니다. 함정이 발동하면 함정에 걸린 적 챔피언은 1.5초간 모습이 드러나며 이동할 수 없게 되고, 케이틀린의 헤드샷이 강화됩니다."
Caitlyn,케이틀린,Caitlyn,필트오버의 보안관,Marksman,E,90구경 투망,90 Caliber Net,16/14/12/10/8,케이틀린이 무거운 그물을 발사하여 적을 느리게 합니다. 그 반동으로 케이틀린은 뒤로 밀려납니다.
Caitlyn,케이틀린,Caitlyn,필트오버의 보안관,Marksman,R,비장의 한 발,Ace in the Hole,90,케이틀린이 공을 들인 완벽한 사격을 하여 먼 거리에서 하나의 대상에게 큰 피해를 입힙니다. 적 챔피언이 자신의 아군을 위해 총알을 막아낼 수 있습니다.
Camille,카밀,Camille,강철의 그림자,Fighter|Assassin,P,적응형 방어 체계,Adaptive Defenses,-,챔피언에게 기본 공격 시 잠시 동안 카밀 최대 체력의 일부에 해당하는 피해를 흡수하는 보호막이 생깁니다. 적 챔피언이 어떤 피해를 주는지에 따라 물리 혹은 마법 보호막 중 하나만 생성됩니다.
Camille,카밀,Camille,강철의 그림자,Fighter|Assassin,Q,정확성 프로토콜,Precision Protocol,9/8/7/6/5,"카밀이 다음 기본 공격 시 추가 피해를 입히고 이동 속도가 증가합니다. 이 스킬은 사용 후 일정 시간 동안 재사용할 수 있으며, 잠시 기다렸다가 재사용하면 추가 피해량이 크게 증가합니다."
Camille,카밀,Camille,강철의 그림자,Fighter|Assassin,W,전술적 휩쓸기,Tactical Sweep,12/11.5/11/10.5/10,"카밀이 잠시 후 전방을 원뿔형으로 휩쓸어 피해를 입힙니다. 원뿔의 바깥쪽 절반에 있는 적은 이동 속도가 느려지고 추가 피해를 입으며, 카밀의 체력을 회복시킵니다."
Camille,카밀,Camille,강철의 그림자,Fighter|Assassin,E,갈고리 발사,Hookshot,16/15/14/13/12,카밀이 벽으로 자신을 끌어당겼다가 다시 도약해 착지 시 적 챔피언들을 기절시킵니다.
Camille,카밀,Camille,강철의 그림자,Fighter|Assassin,R,마법공학 최후통첩,The Hextech Ultimatum,140/115/90,카밀이 대상 챔피언에게 돌진해 일정 지역 내에 가둡니다. 대상에게 기본 공격 시 추가 마법 피해를 입힙니다.
Cassiopeia,카시오페아,Cassiopeia,독사의 포옹,Mage,P,독사의 품격,Serpentine Grace,-,카시오페아의 모든 이동 속도 추가 효과가 증가합니다.
Cassiopeia,카시오페아,Cassiopeia,독사의 포옹,Mage,Q,맹독 폭발,Noxious Blast,3.5,카시오페아가 잠시 후 대상 지역에 독을 폭발시킵니다. 적 챔피언이 독에 맞을 경우 카시오페아의 이동 속도가 증가합니다.
Cassiopeia,카시오페아,Cassiopeia,독사의 포옹,Mage,W,독기의 늪,Miasma,24/22/20/18/16,카시오페아가 독구름을 일으킵니다. 독구름을 통과하는 적은 약간의 피해를 입고 이동 속도가 느려지며 늪에 빠져 이동 스킬을 사용할 수 없게 됩니다.
Cassiopeia,카시오페아,Cassiopeia,독사의 포옹,Mage,E,쌍독니,Twin Fang,0.75,카시오페아가 대상에게 강력한 공격을 가하고 그 피해량에 비례해 자신의 체력을 회복합니다. 적이 독에 중독되면 피해량이 상승하며 적이 처치될 경우 카시오페아의 마나가 회복됩니다.
Cassiopeia,카시오페아,Cassiopeia,독사의 포옹,Mage,R,석화의 응시,Petrifying Gaze,120/100/80,"카시오페아가 눈에서 마법의 에너지를 발사하여 정면에서 자신을 바라보는 적을 기절시키고, 등지고 있는 적의 속도를 늦춥니다."
Chogath,초가스,Cho'Gath,공허의 공포,Tank|Mage,P,육식,Carnivore,-,초가스는 유닛을 죽이면 체력과 마나를 회복합니다. 회복량은 초가스의 레벨이 높아질수록 증가합니다.
Chogath,초가스,Cho'Gath,공허의 공포,Tank|Mage,Q,파열,Rupture,6,선택한 지역의 지면을 파열시켜 해당 지역에 있는 적을 공중으로 띄워 피해를 입히고 이동 속도를 늦춥니다.
Chogath,초가스,Cho'Gath,공허의 공포,Tank|Mage,W,흉포한 울부짖음,Feral Scream,11/10.5/10/9.5/9,초가스가 원뿔 형태의 지역에 무시무시한 비명을 질러 마법 피해를 입히고 몇 초 동안 적을 침묵시킵니다.
Chogath,초가스,Cho'Gath,공허의 공포,Tank|Mage,E,날카로운 가시,Vorpal Spikes,8/7/6/5/4,초가스가 공격할 때마다 치명적인 가시가 발사되어 정면에 있는 모든 적에게 피해를 입히고 둔화시킵니다.
Chogath,초가스,Cho'Gath,공허의 공포,Tank|Mage,R,포식,Feast,80/70/60,적 유닛을 먹어치워 적의 방어력을 무시하고 큰 고정 피해를 입힙니다. 대상을 처치하면 초가스가 성장하며 최대 체력이 증가합니다.
Corki,코르키,Corki,대담한 폭격수,Marksman|Mage,P,마법공학 탄약,Hextech Munitions,-,코르키의 기본 공격 피해량의 일부가 추가 고정 피해로 전환됩니다.
Corki,코르키,Corki,대담한 폭격수,Marksman|Mage,Q,인광탄,Phosphorus Bomb,9/8.5/8/7.5/7,"코르키가 지정한 위치에 인광탄을 던져, 해당 지역 안의 적들에게 마법 피해를 입힙니다. 또한, 이 공격은 지속시간 동안 해당 지역의 유닛들을 드러내 줍니다."
Corki,코르키,Corki,대담한 폭격수,Marksman|Mage,W,발키리,Valkyrie,20/18/16/14/12,"코르키가 목표 위치로 비행하며 폭탄을 투하하여 불타는 흔적을 남겨, 그 안에 있는 적에게 피해를 입힙니다."
Corki,코르키,Corki,대담한 폭격수,Marksman|Mage,E,개틀링 건,Gatling Gun,12,코르키가 정면에 원뿔 형태로 개틀링 건을 발사하여 적의 방어력과 마법 저항력을 낮추고 피해를 입힙니다.
Corki,코르키,Corki,대담한 폭격수,Marksman|Mage,R,미사일 폭격,Missile Barrage,2,"코르키가 목표 지점에 충돌 시 폭발하는 미사일을 발사하여 해당 지역에 있는 적들에게 피해를 입힙니다. 코르키는 시간이 지날수록 미사일을 저장하여 최대치까지 장전해 둘 수 있습니다. 3번째 발사하는 미사일은 '큰 놈'으로, 추가 피해를 입힙니다."
Darius,다리우스,Darius,녹서스의 실력자,Fighter|Tank,P,과다출혈,Hemorrhage,-,다리우스의 기본 공격과 스킬 공격은 적에게 출혈을 일으켜 5초 동안 물리 피해를 입힙니다. 최대 5회까지 중첩됩니다. 최대 중첩 시 다리우스가 분노하며 공격력이 크게 증가합니다.
Darius,다리우스,Darius,녹서스의 실력자,Fighter|Tank,Q,학살,Decimate,9/8/7/6/5,다리우스가 도끼를 큰 원의 형태로 휘두릅니다. 도끼날에 맞은 적들은 도끼자루에 맞은 적들보다 더 큰 피해를 입습니다. 다리우스는 도끼날에 맞은 적 챔피언과 대형 몬스터의 수에 비례하여 체력이 회복됩니다.
Darius,다리우스,Darius,녹서스의 실력자,Fighter|Tank,W,마비의 일격,Crippling Strike,5,다리우스의 다음 공격은 적의 대동맥을 가격합니다. 적들이 출혈을 일으키면서 이동 속도가 감소합니다.
Darius,다리우스,Darius,녹서스의 실력자,Fighter|Tank,E,포획,Apprehend,26/23.5/21/18.5/16,"다리우스가 도끼날을 날카롭게 세워, 물리 피해를 가할 때 대상의 방어력 중 일정 비율을 무시합니다. 스킬을 사용하면 다리우스가 도끼의 갈고리 부분으로 적들을 휘감아 자기 쪽으로 끌어당깁니다."
Darius,다리우스,Darius,녹서스의 실력자,Fighter|Tank,R,녹서스의 단두대,Noxian Guillotine,120/100/80,"다리우스가 적 챔피언에게 뛰어올라 치명적 타격을 가해 고정 피해를 입힙니다. 대상에 중첩된 과다출혈에 비례하여 피해량이 증가합니다. 녹서스의 단두대로 적을 처치하는 경우, 잠시 동안 재사용 대기시간이 초기화됩니다."
Diana,다이애나,Diana,차가운 달의 분노,Fighter|Assassin,P,서늘한 달빛 검,Moonsilver Blade,-,3번째 공격마다 근처 적들을 베어 추가 마법 피해를 입힙니다. 스킬 사용 후 5초 동안 공격 속도가 증가합니다.
Diana,다이애나,Diana,차가운 달의 분노,Fighter|Assassin,Q,초승달 검기,Crescent Strike,8/7.5/7/6.5/6,달 에너지를 휘어지게 발사하여 마법 피해를 입힙니다. 적중당한 적들은 은신 상태가 아닐 경우 달빛을 받아 3초 동안 위치가 노출됩니다.
Diana,다이애나,Diana,차가운 달의 분노,Fighter|Assassin,W,은빛 가호,Pale Cascade,15/13.5/12/10.5/9,다이애나가 주위를 돌면서 적에게 접촉하면 폭발하여 해당 지역에 피해를 주는 세 개의 구체를 생성합니다. 또한 잠시 동안 피해를 흡수하는 보호막을 얻습니다. 보호막은 세 번째 구체가 폭발하면 위력이 더 커집니다.
Diana,다이애나,Diana,차가운 달의 분노,Fighter|Assassin,E,월광 쇄도,Lunar Rush,22/20/18/16/14,"복수심에 불타는 달의 화신이 되어, 적에게 돌진하여 마법 피해를 입힙니다. 달빛 효과를 받고 있는 대상에게 돌진한 경우, 월광 쇄도를 즉시 한 번 더 사용할 수 있습니다. 이 때, 다른 모든 적들은 월광 쇄도의 대상이 아니었더라도 달빛 효과가 사라집니다."
Diana,다이애나,Diana,차가운 달의 분노,Fighter|Assassin,R,달빛 낙하,Moonfall,100/90/80,다이애나가 주위 모든 적을 드러내 끌어당긴 다음 이동 속도를 늦춥니다. 다이애나가 한 명 이상의 적 챔피언을 끌어당기면 잠시 후 달빛을 받아 자신의 주변 지역에 마법 피해를 입힙니다. 이 효과는 적 한 명을 추가로 끌어당길 때마다 피해량이 증가합니다.
DrMundo,문도 박사,Dr. Mundo,자운의 광인,Tank|Fighter,P,가고 싶은 데로 간다,Goes Where He Pleases,-,"문도 박사가 처음으로 적중하는 이동 불가 효과에 저항하며, 체력을 잃고 근처에 화학 물질이 든 통을 떨어뜨립니다. 통 위로 이동하면 통을 주워 체력을 회복하고 이 스킬의 재사용 대기시간을 줄입니다. 또한 문도 박사의 체력 재생이 크게 증가합니다."
DrMundo,문도 박사,Dr. Mundo,자운의 광인,Tank|Fighter,Q,오염된 뼈톱,Infected Bonesaw,4,문도 박사가 오염된 뼈톱을 던져 처음 맞는 적에게 적 현재 체력에 비례한 피해를 입히고 둔화 효과를 적용합니다.
DrMundo,문도 박사,Dr. Mundo,자운의 광인,Tank|Fighter,W,심장 전기 충격,Heart Zapper,17/16.5/16/15.5/15,문도 박사가 스스로를 감전시켜 주변 적에게 지속 피해를 입히고 자신이 입는 피해의 일부를 저장합니다. 지속시간이 끝나거나 다시 사용하면 주변 적에게 큰 피해를 입힙니다. 적에게 적중 시 저장한 피해의 일부를 체력으로 회복합니다.
DrMundo,문도 박사,Dr. Mundo,자운의 광인,Tank|Fighter,E,둔기에 의한 외상,Blunt Force Trauma,9/8.25/7.5/6.75/6,기본 지속 효과 - 문도 박사가 최대 체력에 비례하여 추가 공격력을 얻습니다. 사용 시 - 문도 박사가 적에게 왕진 가방을 내리쳐 자신이 잃은 체력에 비례한 추가 피해를 입힙니다. 이때 처치된 적은 밀려나며 지나치는 적에게 피해를 입힙니다.
