hero_id,hero_kr,hero_en,attr,ability_id,skill_kr,skill_en,kind,cooldown,desc_kr,scepter_kr,shard_kr
broodmother,거미여왕,Broodmother,agi,broodmother_incapacitating_bite,무능화 독니,Incapacitating Bite,ability,-,"거미여왕의 독으로 적 유닛을 마비시킵니다. 대상이 된 적은 거미여왕의 공격으로 움직임이 둔화하고, 공격이 빗나가며, 추가 피해를 받습니다.",,
broodmother,거미여왕,Broodmother,agi,broodmother_sticky_snare,실뽑이의 올가미,Spinner's Snare,scepter,-,"거미여왕이 기존 거미줄과 이어지는 투명 거미줄을 최대 5개 생성할 수 있습니다. 적 영웅이 거미줄을 밟으면 함정이 발동하여 제자리에 묶이고, 전장의 안개 속에서 모습이 드러나며, 지속하여 피해를 받습니다. 최초 발동 이후 파괴될 때까지 한 거미줄에 영웅 여러 명이 걸릴 수 있습니다. 적 때문에 올가미가 발동하면 거미여왕의 팀은 미니맵으로 알림을 받습니다.",,
broodmother,거미여왕,Broodmother,agi,broodmother_spiders_milk,거미 독즙,Spider's Milk,innate,-,"거미여왕이 유닛 하나를 죽일 때마다, 거미여왕 및 반경 600 안에서 거미여왕의 지배를 받는 모든 유닛에게 3초 동안 강화 효과가 적용되어 0.5초마다 희생자가 보유한 체력의 일정 비율만큼 체력을 회복합니다. 크립에서 얻는 치유 효과는 40% 감소합니다.",,
broodmother,거미여왕,Broodmother,agi,broodmother_spawn_spiderlings,새끼거미 생성,Spawn Spiderlings,ability,9/8/7,거미여왕이 자신의 새끼를 적에게 주입해 피해를 주고 4초 동안 느려지게 합니다. 이 효과가 유지되는 동안 대상이 죽으면 새끼거미들이 태어납니다.,,
centaur,켄타우로스 전쟁용사,Centaur Warrunner,str,centaur_hoof_stomp,발굽 구르기,Hoof Stomp,ability,18/16/14/12,"켄타우로스 전쟁용사가 짧은 준비 시간 후에 지면을 강하게 내리치며 주위 적 유닛을 기절시키고 피해를 줍니다. 지연 시간 동안은 무장 해제되지만, 움직일 수 있습니다.",,
centaur,켄타우로스 전쟁용사,Centaur Warrunner,str,centaur_double_edge,양날의 검,Double Edge,ability,3.5,"켄타우로스가 근접 범위에 강력한 공격을 가하여 자신과 대상, 주위 지역에 피해를 줍니다. 힘에 비례하여 추가 피해를 줍니다. 켄타우로스는 양날의 검에 의해 죽지 않습니다.",,"양날의 검으로 적 영웅을 둔화하고 짧은 시간 동안 타격한 영웅당 켄타우로스 전쟁용사의 힘이 증가합니다. 중첩마다 지속시간이 초기화되며, 최대 5회 중첩됩니다."
centaur,켄타우로스 전쟁용사,Centaur Warrunner,str,centaur_return,보복,Retaliate,ability,-,켄타우로스가 모든 공격을 반격하여 공격자에게 피해를 되돌립니다. 고정 피해량과 힘의 일정 비율이 더해진 피해를 반사합니다. 포탑에는 절반의 피해를 줍니다.,,
centaur,켄타우로스 전쟁용사,Centaur Warrunner,str,centaur_work_horse,작업 말,Work Horse,scepter,35,"켄타우로스가 뒤에 수레를 매달고 끕니다. 활성화 상태에서는 켄타우로스가 현재 레벨의 돌격 효과를 얻으며, 아군을 대상으로 지정하여 탑승을 시전할 수 있습니다.",,
centaur,켄타우로스 전쟁용사,Centaur Warrunner,str,centaur_stampede,돌격,Stampede,ability,100/95/90,켄타우로스가 모든 아군 영웅을 이끌고 무섭게 달려나갑니다. 최대 속도로 유닛 사이를 통과하면서 짓밟은 적 유닛을 느려지게 합니다. 짓밟힌 적들은 켄타우로스 전쟁용사의 힘에 비례한 피해를 받습니다.,,
centaur,켄타우로스 전쟁용사,Centaur Warrunner,str,centaur_horsepower,마력,Horsepower,innate,-,켄타우로스 전쟁용사가 힘의 40%를 보너스 이동 속도로 얻습니다. 해당 이동 속도 보너스는 장화로 얻는 보너스와 중첩되지 않습니다.,,
chaos_knight,혼돈 기사,Chaos Knight,str,chaos_knight_chaos_bolt,혼돈의 화살,Chaos Bolt,ability,13/12/11/10,대상을 지정하여 한 줄기 불가사의한 기운을 날려 보냅니다. 대상은 피해를 받고 기절합니다. 받는 피해와 기절 지속시간은 무작위로 결정됩니다.,,혼돈의 화살로 환상 환영이 생성되어 대상을 공격합니다. 이렇게 생성된 환영은 피해를 15% 적게 가합니다.
chaos_knight,혼돈 기사,Chaos Knight,str,chaos_knight_reality_rift,현실의 균열,Reality Rift,ability,15/12/9/6,"지정 대상과 혼돈 기사 사이 일직선상의 지점으로 자신과 환영, 대상 유닛을 순간이동시킵니다. 적 유닛은 6초 동안 방어력이 감소합니다.",,현실의 균열을 혼돈 기사나 환영 주위 1200 범위 안에 있는 적 영웅에게 시전할 수 있습니다. 환영과 영웅을 모아 대상 적에게 순간이동시킵니다.
chaos_knight,혼돈 기사,Chaos Knight,str,chaos_knight_chaos_strike,혼돈의 가격,Chaos Strike,ability,-,혼돈 기사와 그 환영이 공격 시 일정 확률에 따라 각기 다른 힘으로 보너스 흡혈 효과가 있는 치명타를 가합니다. 크립에게서 얻는 흡혈 효과는 감소합니다.,,
chaos_knight,혼돈 기사,Chaos Knight,str,chaos_knight_fundamental_forging,근본적 단조,Fundamental Forging,innate,-,혼돈 기사의 중립 아이템에 무작위 마력 부여가 추가로 적용됩니다.,,
chaos_knight,혼돈 기사,Chaos Knight,str,chaos_knight_phantasm,환상,Phantasm,ability,85/80/75,"다른 차원으로부터 혼돈 기사의 환상을 소환합니다. 환상은 60/80/100%의 피해를 주지만, 350%의 피해를 받는 환영입니다. 해제 유형: 기본 해제","지속 효과 요소를 획득합니다. 혼돈 기사의 환영이 만들어지면, 50% 확률로 혼돈 기사가 조종하는 추가 환영을 만듭니다. 환상이 활성화되면, 아군 영웅의 환영도 전역으로 만들어집니다.",
chen,첸,Chen,int,chen_penitence,참회,Penitence,ability,20/17/14/11,"적 유닛에게 피해를 주고, 이동이 느려지게 하며, 해당 유닛을 아군이 더 빠르게 공격하게 합니다.",,
chen,첸,Chen,int,chen_holy_persuasion,성스러운 설득,Holy Persuasion,ability,15,"첸이 적 또는 중립 크립을 지배하고 그 보상금의 일정 비율을 얻습니다. 교화한 크립의 최대 체력은 400(으)로 고정됩니다. 교화된 크립은 이동 속도가 증가하고 보너스 공격력을 얻습니다. 지배하는 크립이 지도상 어디에 있든지 지난 3초간 피해를 받지 않았다면, 첸이 대상으로 하여 소환을 해제할 수 있습니다.",,성스러운 설득을 고대 크립에게 시전할 수 있습니다. 신의 손길 레벨당 고대 크립을 최대 1/2/3마리 조종할 수 있습니다. 추가로 크립의 일부 능력이 1레벨 증가합니다.
chen,첸,Chen,int,chen_divine_favor,신의 가호,Divine Favor,ability,20/18/16/14,오라를 지속 제공하여 증가한 체력 재생을 부여합니다. 아군에게 시전하면 보너스 방어력을 제공하고 받는 치유 효과 및 체력 재생을 증가시킵니다. 자신에게 시전하면 지배하는 모든 유닛이 강화 효과를 얻습니다.,,
chen,첸,Chen,int,chen_zealot,광신도,Zealot,innate,10,"첸이 부활할 때마다, 광신도 하나가 합류합니다. 광신도는 근접 전사 크립으로 자신을 희생하여 치유하거나 적에게 피해를 줄 수 있는 능력이 있습니다. 광신도는 성스러운 설득의 혜택을 받으며 다른 전선 근접 크립과 마찬가지로 게임 시간이 지날수록 능력치가 상승하며 추가 기본 공격력을 얻습니다. 광신도는 첸 옆에 부활합니다. 광신도는 활성화하여 지배하는 유닛 하나를 6초 지연 후 첸에게 순간이동시킬 수 있습니다. 첸을 대상으로 하면, 지배하는 모든 유닛을 순간이동시킵니다. 적 영웅이나 그 휘하의 유닛들로부터 피해를 받으면 순간이동이 취소됩니다.",,
chen,첸,Chen,int,chen_hand_of_god,신의 손길,Hand of God,ability,150/130/110,"첸이 모든 부하 크립과 지도상에 있는 모든 아군 영웅을 치유합니다. 처음에 대량으로 치유하고, 그 이후 10초 동안 서서히 지속하며 치유합니다.","신의 손길 쿨다운이 40초로 감소하며, 정신 집중 주문이 되어 최대 6초 동안 지속합니다. 최초 치유는 정신 집중 시작 시 일어나며, 정신 집중을 하는 동안 다른 근처 유닛은 약화 효과 면역 상태가 되며 마법 저항력 60%를 보유하며 지속 치유 위력이 200% 증가합니다.",
clinkz,클링츠,Clinkz,agi,clinkz_strafe,다발 사격,Strafe,ability,30/25/20/15,클링츠가 공격 속도와 보너스 공격 범위를 얻습니다. 현재 클링츠로부터 1200 반경 안에 있는 해골 궁사에도 보너스 공격 범위와 공격 속도 보너스의 40%가 적용됩니다. 다발 사격으로 해골 보행의 투명 상태가 풀리지 않습니다.,,
clinkz,클링츠,Clinkz,agi,clinkz_searing_arrows,불타는 화살,Searing Arrows,ability,-,클링츠의 화살에 화염을 부여하여 추가 피해를 줍니다. 해골 궁사가 클링츠가 공격하는 대상에게 불타는 화살을 날려 50%의 피해를 줍니다.,,
clinkz,클링츠,Clinkz,agi,clinkz_death_pact,죽음의 서약,Death Pact,ability,-,"클링츠가 대상 적 크립 또는 아군 해골 궁사를 소모하여, 치유하고 최대 체력을 얻습니다. 클링츠가 해골 보행에서 벗어나지 않습니다.",,
clinkz,클링츠,Clinkz,agi,clinkz_burning_barrage,불타는 집중포화,Burning Barrage,shard,17,정신 집중 - 클링츠가 정신을 집중하여 대상 방향으로 관통 화살을 여러 개 발사하여 타격하는 모든 적 유닛에게 공격력의 일정 비율에 해당하는 피해를 주고 공격 변형 요인을 적용합니다.,,
clinkz,클링츠,Clinkz,agi,clinkz_burning_army,불타는 군대,Burning Army,scepter,70,대상 위치에 불타는 해골 궁사를 일렬로 소환합니다.,,
clinkz,클링츠,Clinkz,agi,clinkz_wind_walk,해골 보행,Skeleton Walk,ability,24/21/18,"클링츠가 공격하거나 아이템을 사용할 때까지 투명화 상태로 움직입니다. 해골 보행 상태를 벗어나면 해골 궁사가 생성됩니다. 해골 궁사는 움직이지 못하며 영웅이나 포탑의 공격을 몇 번 받으면 죽습니다. 해골 궁사는 클링츠가 가하는 공격력의 일정 비율을 피해로 주며, 건물에는 피해를 75% 적게 줍니다. 공격 범위는 클링츠와 동일합니다.",,
clinkz,클링츠,Clinkz,agi,clinkz_infernal_shred,지옥불 분쇄,Infernal Shred,innate,-,"클링츠와 해골들이 중첩되는 약화 효과를 적용하여 공격이 대상의 총 물리 방어력을 최대 20%까지 관통하게 합니다(방어력 자체를 감소시키지 않음). 클링츠는 공격당 3%, 해골은 1%를 적용합니다. 5초 동안 지속합니다.",,
rattletrap,태엽장이,Clockwerk,str,rattletrap_battery_assault,동력원 폭발,Battery Assault,ability,24/22/20/18,강력한 파편을 주위 무작위 적에게 발사하여 마법 피해를 약간 주고 짧게 기절시킵니다.,,
rattletrap,태엽장이,Clockwerk,str,rattletrap_power_cogs,강화 톱니,Power Cogs,ability,21/19/17/15,"태엽장이 주변에 충전된 톱니의 고리를 만들어 가까이 있는 유닛을 가둡니다. 톱니 밖에 있는 적이 톱니에 닿으면 뒤로 밀려나며 체력과 마나를 잃습니다. 적을 공격한 톱니는 방전 상태가 됩니다. 피해가 불태운 마나의 50%만큼 증가합니다. 톱니는 적이 여러 번 공격해서 파괴할 수 있으며, 태엽장이는 1번 타격하여 최대 850/900/950/1000 거리만큼 밀어버릴 수 있습니다. 태엽장이는 톱니 사이를 자유롭게 움직일 수 있으며, 지나간 톱니는 비활성화됩니다.",,
rattletrap,태엽장이,Clockwerk,str,rattletrap_rocket_flare,조명탄,Rocket Flare,ability,20/18/16/14,"지정된 범위에서 폭발하는 조명탄을 발사합니다. 조명탄이 닿는 순간, 범위 안에 있는 적은 피해를 받고 잠깐 둔화합니다. 조명탄은 6초 동안 닿은 범위에 대한 시야를 밝힙니다.",,
rattletrap,태엽장이,Clockwerk,str,rattletrap_overclocking,고성능 태엽 가동,Overclocking,scepter,50,"태엽장이의 능력이 과충전됩니다. 동력원 폭발: 반경이 증가하고 범위 안에 있는 모든 적에게 영향을 줍니다. 강화 톱니: 반경이 증가하고 강화 톱니 근처에 있는 동안 태엽장이의 방어력이 증가합니다. 조명탄: 피해, 시야, 둔화 지속시간이 증가하며, 대상의 양쪽으로 추가 조명탄을 발사합니다. 갈고리탄: 기절 반경과 지속시간이 증가합니다. 분사 추진기: 더 빠르게 이동합니다. 지속시간이 다한 후에는, 태엽장이의 이동 및 공격 속도가 기어가는 속도로 느려집니다.",,
rattletrap,태엽장이,Clockwerk,str,rattletrap_jetpack,분사 추진기,Jetpack,shard,16,"분사 추진기를 활성화하여 비행 이동, 비행 시야, 보너스 이동 속도를 얻습니다. 이 상태에서는 방향 전환이 극도로 제한되며 공격할 수 없습니다. 분사 추진기는 강화 효과 지속시간 동안 켜고 끌 수 있습니다.",,
rattletrap,태엽장이,Clockwerk,str,rattletrap_hookshot,갈고리탄,Hookshot,ability,60/45/30,목표 지점에 갈고리를 발사합니다. 갈고리가 유닛에게 맞으면 태엽장이가 즉시 그 위치로 당겨져 날아가 타격 대상 주위 175 반경에 있는 모두를 기절시키고 피해를 줍니다. 날아가는 경로에서 태엽장이와 부딪히는 적도 피해를 받고 기절합니다.,,
rattletrap,태엽장이,Clockwerk,str,rattletrap_armor_power,장갑 위력,Armor Power,innate,-,태엽장이가 주는 피해가 방어력 1당 0.25% 증가합니다. 태엽장이가 사슬 갑옷을 소모하여 영구적으로 소모하는 사슬 갑옷 1개당 +4의 방어력을 얻을 수 있습니다. 중첩됩니다. 자신에게 시전하면 소모됩니다.,,
crystal_maiden,수정의 여인,Crystal Maiden,int,crystal_maiden_crystal_nova,수정 회오리,Crystal Nova,ability,11/10/9/8,대상 지역에 얼음을 폭발시켜 적에게 피해를 주고 이동 속도를 감소시킵니다.,,
crystal_maiden,수정의 여인,Crystal Maiden,int,crystal_maiden_frostbite,동상,Frostbite,ability,9/8/7/6,적 유닛을 얼음에 가두어 이동 및 공격을 방해하고 지속하여 피해를 줍니다. 일반 크립에게는 피해를 4배로 줍니다.,,
crystal_maiden,수정의 여인,Crystal Maiden,int,crystal_maiden_brilliance_aura,신비한 오라,Arcane Aura,ability,-,지도상에 있는 모든 아군 유닛에게 마나 재생을 제공합니다. 수정의 여인으로부터 1200 반경 안에 있는 아군은 마나 재생 효과를 더 많이 받습니다. 수정의 여인은 지속하여 마나 재생 증폭 효과를 얻습니다.,,
